Diet_type,Cuisine_type,Protein(g),Carbs(g),Fat(g),Cluster
caribbean,italian,9.409999999999997,66.8,1.0,6
caribbean,american,50.47,168.54,206.65,5
caribbean,mediterranean,1.6700000000000017,7.27000000000001,13.200000000000003,8
caribbean,american,51.81,70.43,65.92,5
caribbean,american,4.510000000000005,15.990000000000009,147.84,5
caribbean,mediterranean,12.420000000000002,150.94,168.87,8
caribbean,italian,101.28,128.97,96.98,6
caribbean,american,91.25,3.469999999999999,53.61999999999999,5
caribbean,mediterranean,13.930000000000007,33.120000000000005,0.9599999999999937,8
caribbean,american,32.88000000000001,429.73,154.5,5
caribbean,american,82.45,271.48,204.91,5
caribbean,french,2.8799999999999955,5.789999999999992,218.98,6
caribbean,mediterranean,36.25,169.58,127.08,8
caribbean,south east asian,28.049999999999997,135.94,33.769999999999996,2
caribbean,american,72.94,95.74,162.6,5
caribbean,american,21.269999999999996,131.23,47.57000000000001,5
caribbean,american,97.12,171.09,379.33,5
caribbean,american,130.68,53.89,75.11,5
caribbean,mediterranean,2.819999999999993,17.069999999999993,0.5699999999999932,8
caribbean,american,11.530000000000001,43.67,9.959999999999994,5
caribbean,french,113.32,65.91,136.92,6
caribbean,american,92.06,28.049999999999983,117.08,5
caribbean,british,58.25999999999999,120.44,143.2,5
caribbean,mediterranean,21.58,35.21000000000001,66.94,8
caribbean,american,37.91,165.84,34.480000000000004,5
caribbean,american,198.76,170.02,202.56,5
caribbean,british,123.76,54.269999999999996,293.3,5
caribbean,american,9.260000000000005,42.599999999999994,176.28,5
caribbean,mediterranean,112.95,191.68,494.13,7
caribbean,french,147.55,133.02,214.67,6
caribbean,italian,127.96,257.63,103.37,6
caribbean,italian,113.5,84.51,32.34,6
caribbean,eastern europe,42.08,149.03,122.62,6
caribbean,italian,38.14,65.53,18.64,6
caribbean,american,95.78,97.82,97.17,5
caribbean,italian,173.78,134.07,268.58,6
caribbean,mediterranean,5.689999999999998,101.64,31.129999999999995,8
caribbean,italian,17.379999999999995,19.310000000000002,139.44,6
caribbean,american,114.49,53.93000000000002,116.2,5
caribbean,american,55.0,342.69999999999993,63.1,5
caribbean,american,85.79,12.509999999999991,115.51,5
caribbean,nordic,92.88,31.090000000000003,92.32,2
caribbean,american,23.83,210.58,308.61,5
caribbean,american,63.65,201.73,36.63000000000001,5
caribbean,british,35.43999999999999,69.35,30.459999999999994,5
caribbean,eastern europe,7.680000000000007,30.349999999999994,36.86999999999999,6
caribbean,american,47.23,272.38,38.35000000000001,5
caribbean,mediterranean,1.8700000000000045,61.46000000000001,162.33,8
caribbean,italian,263.77,112.8,309.92,6
caribbean,american,44.63,111.23,150.27,5
caribbean,italian,15.799999999999997,181.21,4.769999999999996,6
caribbean,american,144.26,16.24000000000001,127.63,5
caribbean,american,6.3700000000000045,400.39,3.9599999999999937,5
caribbean,american,22.739999999999995,68.54,127.93,5
caribbean,mexican,15.030000000000001,79.9,3.0,8
caribbean,american,251.76,38.750000000000014,139.7,5
caribbean,american,109.85,1343.97,1869.58,4
caribbean,italian,98.63,65.37,65.28,6
caribbean,american,193.01,74.42,327.15,5
caribbean,mediterranean,228.68,66.4,163.41,8
caribbean,caribbean,2.6500000000000057,44.269999999999996,0.75,5
caribbean,american,310.17,22.849999999999994,129.07,5
caribbean,italian,37.6,30.650000000000006,877.4,7
caribbean,mediterranean,0.09999999999999432,2.1200000000000045,44.59,8
caribbean,american,46.42,75.17,187.33,5
caribbean,british,33.68,195.5,155.13,5
caribbean,american,25.049999999999997,200.19,30.700000000000003,5
caribbean,mexican,7.670000000000002,124.25,2.8799999999999955,8
caribbean,south east asian,110.25,128.45,106.7,2
caribbean,american,26.18,74.5,62.8,5
caribbean,american,305.91,139.01,356.15,4
caribbean,american,32.46,254.97,51.28,5
caribbean,italian,27.78,119.44,158.77,6
caribbean,american,29.180000000000007,38.84999999999998,17.769999999999996,5
caribbean,italian,199.07,166.7,292.21,6
caribbean,american,34.18,36.49000000000002,119.11,5
caribbean,italian,2.049999999999997,14.400000000000006,130.22,6
caribbean,chinese,117.89,113.86,57.65,6
caribbean,chinese,356.6,31.62000000000002,198.75,6
caribbean,italian,25.730000000000004,158.9,188.95,6
caribbean,american,16.019999999999996,205.34,117.83,5
caribbean,middle eastern,102.17,18.569999999999993,49.56,8
caribbean,mediterranean,8.689999999999998,163.48,574.6,7
caribbean,british,33.89,22.30000000000001,121.33,5
caribbean,british,12.099999999999994,45.68000000000001,1.0600000000000023,5
caribbean,american,22.879999999999995,56.46000000000002,107.24,5
caribbean,nordic,93.27,33.540000000000006,92.44,2
caribbean,mediterranean,41.82,57.75,94.29,8
caribbean,indian,256.98,93.99,261.35,6
caribbean,italian,91.36,208.4,50.82000000000001,6
caribbean,eastern europe,99.39,192.8,125.8,6
caribbean,american,68.82,231.05,229.81,5
caribbean,american,138.81,4.659999999999997,98.06,5
caribbean,american,11.039999999999992,422.58,237.46,5
caribbean,italian,105.31,114.29,180.78,6
caribbean,japanese,111.82,11.580000000000013,6.849999999999994,6
caribbean,american,18.189999999999998,175.0,123.11,5
caribbean,nordic,27.68,63.22,418.12,2
caribbean,nordic,324.33,4.569999999999993,270.7,7
caribbean,french,34.02,119.1,137.32,6
caribbean,south east asian,110.93,20.28,53.529999999999994,2
caribbean,nordic,110.13,12.030000000000001,50.63000000000001,2
caribbean,american,66.61,142.18,186.51,5
caribbean,british,89.94,10.840000000000003,58.45,5
caribbean,south east asian,28.239999999999995,153.01,34.260000000000005,2
caribbean,american,15.14,44.77000000000001,303.62,5
caribbean,american,29.870000000000005,352.5799999999999,92.19,5
caribbean,american,17.090000000000003,98.33,27.64999999999999,5
caribbean,italian,44.35,370.3299999999999,265.2,6
caribbean,british,73.61,215.65,194.58,5
caribbean,mediterranean,146.06,23.639999999999986,205.89,8
caribbean,american,398.01,82.5,282.32,4
caribbean,italian,34.22,27.580000000000013,82.33,6
caribbean,british,145.56,62.05,169.76,5
caribbean,american,37.62,65.86,83.96,5
caribbean,american,14.019999999999996,89.14,100.92,5
caribbean,american,101.36,118.91,252.22999999999996,5
caribbean,american,38.48,518.49,227.16,5
caribbean,american,24.43,22.430000000000007,8.060000000000002,5
caribbean,american,29.560000000000002,52.43000000000001,291.93,5
caribbean,french,38.77,126.1,64.78,6
caribbean,british,13.650000000000006,68.33,92.25,5
caribbean,american,22.120000000000005,875.8899999999999,54.93000000000001,4
caribbean,american,92.22,286.7,321.2,5
caribbean,italian,5.040000000000006,227.0,1.4500000000000028,6
caribbean,italian,166.91,3.8400000000000034,72.13,6
caribbean,american,60.03,135.78,188.85,5
caribbean,american,25.200000000000003,63.620000000000005,10.39,5
caribbean,french,63.04,161.99,13.340000000000003,6
caribbean,american,6.739999999999995,27.28,63.62,5
caribbean,japanese,44.95,39.219999999999985,6.890000000000001,6
caribbean,mediterranean,190.89,158.68,234.05,7
caribbean,italian,4.739999999999995,12.189999999999998,14.75,6
caribbean,mexican,112.36,32.53,118.16,8
caribbean,french,3.569999999999993,68.92,11.950000000000003,6
caribbean,french,19.369999999999997,14.120000000000005,98.57,6
caribbean,american,23.75,84.18,191.43,5
caribbean,mexican,0.0,150.22,81.0,8
caribbean,british,130.64,371.78,327.27,4
caribbean,american,9.799999999999997,75.41,56.00999999999999,5
caribbean,american,16.019999999999996,205.34,102.76,5
caribbean,american,125.01,32.77000000000001,183.92,5
caribbean,mediterranean,12.239999999999995,9.379999999999995,23.700000000000003,8
caribbean,american,54.23,233.84,97.63,5
caribbean,french,14.039999999999992,9.689999999999998,2.719999999999999,6
caribbean,french,78.6,2.960000000000008,90.8,6
caribbean,french,9.150000000000006,249.27,59.68,6
caribbean,american,71.98,200.17,163.98,5
caribbean,south american,4.650000000000006,114.17,36.32000000000001,2
caribbean,italian,38.18,20.349999999999994,40.72,6
caribbean,american,32.47,235.85,91.26,5
caribbean,american,14.219999999999999,74.17,20.040000000000006,5
caribbean,nordic,9.980000000000004,17.599999999999994,13.320000000000007,2
caribbean,eastern europe,44.9,261.29,181.17,6
caribbean,italian,12.89,18.24000000000001,146.76,6
caribbean,american,104.42,60.31999999999999,234.14,5
caribbean,american,42.95,329.53,179.46,5
caribbean,american,97.33,60.44,97.57,5
caribbean,american,51.400000000000006,346.93,234.62,5
caribbean,italian,27.29,65.95,103.42,6
caribbean,italian,166.91,3.8400000000000034,72.13,6
caribbean,mediterranean,105.58,58.75999999999998,166.85,8
caribbean,american,11.090000000000003,71.03,97.12,5
caribbean,american,203.1,149.26,333.28,5
caribbean,south east asian,16.539999999999992,72.39,70.77,2
caribbean,american,92.49,93.22,123.26,5
caribbean,american,7.829999999999998,63.3,29.810000000000002,5
caribbean,mediterranean,40.09,48.84999999999998,114.16,8
caribbean,american,131.55,66.3,25.08,5
caribbean,mediterranean,9.789999999999992,47.870000000000005,9.760000000000005,8
caribbean,world,0.1599999999999966,14.069999999999993,0.01999999999999602,2
caribbean,american,206.94,104.79,47.42,5
caribbean,mediterranean,4.829999999999998,10.409999999999997,8.019999999999996,8
caribbean,mexican,13.159999999999997,144.64,32.84,8
caribbean,french,4.349999999999994,247.32,139.99,6
caribbean,mediterranean,8.400000000000006,38.00999999999999,232.91,8
caribbean,american,7.819999999999993,43.510000000000005,58.32,5
caribbean,asian,9.620000000000005,19.659999999999997,26.36,5
caribbean,american,22.489999999999995,72.05,38.260000000000005,5
caribbean,italian,57.870000000000005,253.19,103.32,6
caribbean,french,40.91,139.35,285.15,6
caribbean,italian,39.27,40.28999999999999,71.93,6
caribbean,italian,14.780000000000001,65.85,29.75,6
caribbean,american,17.17,67.44,76.21,5
caribbean,italian,26.359999999999992,168.28,195.15,6
caribbean,french,66.76,64.6,63.44,6
caribbean,american,7.329999999999998,47.379999999999995,55.46999999999999,5
caribbean,american,2.8299999999999983,27.14,1.6599999999999966,5
caribbean,french,11.769999999999996,64.05,54.94,6
caribbean,chinese,5.609999999999999,46.24000000000001,58.25,6
caribbean,italian,149.53,27.819999999999993,148.35,6
caribbean,french,275.18000000000006,230.52,62.63,6
caribbean,nordic,197.13,7.300000000000011,57.9,2
caribbean,british,11.969999999999999,127.01,58.87,5
caribbean,italian,6.219999999999999,102.72,3.700000000000003,6
caribbean,american,78.68,305.74,389.01,4
caribbean,american,7.290000000000006,80.99,2.6899999999999977,5
caribbean,american,2.9000000000000057,27.159999999999997,27.620000000000005,5
caribbean,nordic,6.579999999999998,10.280000000000001,63.92,2
caribbean,american,31.759999999999998,91.98,24.72,5
caribbean,american,3.3700000000000045,64.06,91.21,5
caribbean,chinese,298.21,35.879999999999995,30.010000000000005,6
caribbean,italian,303.12,28.89,81.2,6
caribbean,french,6.739999999999995,59.879999999999995,50.540000000000006,6
caribbean,italian,32.03,90.8,30.209999999999994,6
caribbean,french,31.86,22.28,34.510000000000005,6
caribbean,middle eastern,1.0300000000000011,6.360000000000014,1.019999999999996,8
caribbean,american,2.8400000000000034,55.04999999999998,9.820000000000007,5
caribbean,japanese,40.84,30.72999999999999,146.81,6
caribbean,mexican,187.46,30.420000000000016,23.909999999999997,8
caribbean,italian,107.08,36.05,48.89999999999999,6
caribbean,italian,7.519999999999996,47.99000000000001,0.8100000000000023,6
caribbean,mediterranean,28.059999999999995,49.02999999999999,93.44,8
caribbean,mediterranean,28.379999999999995,154.13,79.81,8
caribbean,middle eastern,21.260000000000012,71.22,24.810000000000002,8
caribbean,american,84.54,210.42,89.07,5
caribbean,american,76.56,180.96,184.22,5
caribbean,british,26.790000000000006,128.02,165.51,5
caribbean,mediterranean,26.370000000000005,221.01,51.730000000000004,8
caribbean,mediterranean,69.91,125.55,157.81,8
caribbean,mediterranean,21.620000000000005,32.56999999999999,64.66,8
caribbean,french,53.129999999999995,323.37,439.18,6
caribbean,italian,46.3,138.96,31.67,6
caribbean,mediterranean,7.159999999999997,119.64,1.9300000000000068,8
caribbean,american,32.67,119.89,137.81,5
caribbean,british,30.500000000000007,91.77,123.75,5
caribbean,american,85.12,81.13,103.53,5
caribbean,american,32.1,84.86,183.44,5
caribbean,french,88.06,14.189999999999998,45.709999999999994,6
caribbean,mediterranean,22.75,175.37,133.44,8
caribbean,italian,28.689999999999998,131.07,105.15,6
caribbean,nordic,114.89,46.77999999999999,169.8,2
caribbean,italian,36.18,46.250000000000014,21.540000000000006,6
caribbean,french,11.950000000000003,28.450000000000003,2.5900000000000034,6
caribbean,american,27.700000000000003,119.89,77.25,5
caribbean,nordic,261.59,29.86,239.02,7
caribbean,eastern europe,73.38,51.45,142.07,6
caribbean,french,27.22,68.05,50.0,6
caribbean,mediterranean,13.090000000000003,44.47999999999999,56.21999999999999,8
caribbean,french,350.05,176.53,240.25,6
caribbean,american,31.909999999999997,120.79,25.97,5
caribbean,american,26.86,101.27,108.62,5
caribbean,american,20.230000000000004,14.219999999999999,49.8,5
caribbean,british,24.400000000000006,231.54,88.47,5
caribbean,italian,33.18999999999999,10.650000000000006,186.65,6
caribbean,italian,11.430000000000007,121.83,117.55,6
caribbean,french,74.29,24.480000000000004,77.75,6
caribbean,central europe,105.01,36.89,38.16,5
caribbean,indian,16.42,34.09999999999998,89.05,6
caribbean,french,44.1,215.12,100.34,6
caribbean,italian,20.909999999999997,19.710000000000008,119.3,6
caribbean,eastern europe,163.02,148.03,236.07,6
caribbean,american,34.65999999999999,101.47999999999999,184.31,5
caribbean,nordic,92.92,30.26000000000002,8.570000000000007,2
caribbean,american,26.790000000000006,115.76,119.4,5
caribbean,mediterranean,25.15,43.41,79.87,8
caribbean,italian,87.27,117.16,169.21,6
caribbean,italian,10.129999999999995,56.96000000000001,1.4899999999999949,6
caribbean,mediterranean,0.060000000000002274,75.16,27.0,8
caribbean,indian,308.98,21.539999999999992,323.35,6
caribbean,american,11.939999999999998,115.46,16.760000000000005,5
caribbean,mediterranean,36.74999999999999,41.010000000000005,34.25,8
caribbean,italian,153.87,119.21,171.95,6
caribbean,mediterranean,41.57,430.55,555.11,7
caribbean,american,134.21,25.83,144.46,5
caribbean,french,23.569999999999993,101.25,25.439999999999998,6
caribbean,french,26.68,80.75,35.36999999999999,6
caribbean,american,4.290000000000006,20.24000000000001,0.8199999999999932,5
caribbean,world,2.8700000000000045,110.03,0.6899999999999977,2
caribbean,chinese,17.069999999999993,23.74000000000001,36.07000000000001,6
caribbean,italian,131.33,34.99000000000001,159.19,6
caribbean,french,24.82,161.28,132.63,6
caribbean,american,6.159999999999997,23.930000000000007,33.739999999999995,5
caribbean,italian,126.73,77.95,197.8,6
caribbean,nordic,72.44,9.310000000000002,228.93,2
caribbean,mediterranean,14.680000000000007,49.71000000000001,47.86999999999999,8
caribbean,mediterranean,20.160000000000004,9.069999999999993,497.18,8
caribbean,italian,95.94,152.11,226.9,6
caribbean,italian,179.75,261.94,425.47,6
caribbean,mediterranean,11.659999999999997,20.889999999999986,24.939999999999998,8
caribbean,american,35.67999999999999,134.46,62.16,5
caribbean,american,195.62,33.540000000000006,79.05,5
caribbean,american,85.78,200.52,260.37,5
caribbean,nordic,98.81,32.99000000000001,64.72,2
caribbean,italian,44.0,86.7,84.35,6
caribbean,american,25.159999999999997,49.41,20.0,5
caribbean,french,170.29,21.840000000000003,190.17,6
caribbean,chinese,149.89,13.870000000000005,49.44,6
caribbean,french,62.38,171.71,143.8,6
caribbean,mediterranean,10.400000000000006,86.61,60.05,8
caribbean,mediterranean,103.21,8.280000000000001,120.13,8
caribbean,french,28.519999999999996,83.51,66.12,6
caribbean,south american,7.459999999999994,24.730000000000004,87.84,2
caribbean,american,149.37,161.26,67.43,5
caribbean,french,70.95,495.23,258.21,6
caribbean,mediterranean,46.61,112.79,239.75,8
caribbean,eastern europe,34.86,81.96,71.02,6
caribbean,american,120.01,13.189999999999998,115.84,5
caribbean,american,142.25,147.48,353.72,5
caribbean,american,79.75,175.06,81.41,5
caribbean,chinese,323.19,230.68,74.72,6
caribbean,american,26.79999999999999,227.58,233.46,5
caribbean,italian,212.2,126.47,233.63,6
caribbean,french,55.69,45.56,112.34,6
caribbean,american,363.86,41.0,258.48,5
caribbean,italian,35.12,70.83,237.2,6
caribbean,mediterranean,34.52,80.74,102.14,8
caribbean,british,200.74,47.0,170.27,5
caribbean,mexican,21.470000000000006,11.819999999999993,26.299999999999997,8
caribbean,american,125.17,37.019999999999996,62.51,5
caribbean,american,34.410000000000004,144.65,130.08,5
caribbean,american,7.159999999999997,5.47999999999999,11.530000000000001,5
caribbean,italian,56.89,154.26,135.9,6
caribbean,american,293.67,43.68000000000001,141.43,5
caribbean,mexican,4.980000000000004,22.099999999999994,29.730000000000004,8
caribbean,central europe,51.94,78.05,132.72,5
caribbean,american,39.58,126.88,97.83,5
caribbean,italian,81.21,14.370000000000005,100.85,6
caribbean,nordic,86.32,52.34,193.65,2
caribbean,american,240.95,21.379999999999995,170.76,5
caribbean,mediterranean,8.049999999999997,49.05,89.95,8
caribbean,french,21.85,113.36,69.95,6
caribbean,middle eastern,9.039999999999992,30.150000000000006,28.700000000000003,8
caribbean,mediterranean,156.23,22.069999999999993,197.86,8
